Blue Eaten,EarlyBird,Orange Eaten,Score,Seed,VegetarianOrange,Win/Lose
2,0,0,1359.0,0,0,win
2,0,0,1364.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,0,338.0,0,0,lose
2,0,0,1341.0,0,0,win
2,0,1,1548.0,0,1,win
2,0,0,1342.0,0,0,win
2,0,1,1553.0,0,1,win
2,0,0,1327.0,0,0,win
2,0,0,1324.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,1,553.0,0,1,lose
2,0,1,1549.0,0,1,win
2,0,1,1507.0,0,1,win
2,0,0,1347.0,0,0,win
2,0,1,1499.0,0,1,win
2,0,0,1350.0,0,0,win
2,0,1,1535.0,0,1,win
2,0,1,1527.0,0,1,win
1,1,0,969.0,0,0,win
2,0,1,1558.0,0,1,win
2,0,1,1569.0,0,1,win
2,0,0,1340.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,1361.0,0,0,win
1,0,0,22.0,0,0,lose
2,0,0,1310.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1315.0,0,0,win
2,1,0,1349.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1309.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1366.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,0,1331.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,0,1366.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,0,1282.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1341.0,0,0,win
2,1,0,1283.0,0,0,win
2,0,0,1356.0,0,0,win
2,1,0,1334.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1286.0,0,0,win
2,0,0,1352.0,0,0,win
2,1,0,1362.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1350.0,0,0,win
2,0,0,1319.0,0,0,win
2,0,1,1525.0,0,1,win
2,0,0,1323.0,0,0,win
2,0,1,1561.0,0,1,win
2,0,0,1339.0,0,0,win
2,1,0,1327.0,0,0,win
2,1,0,325.0,0,0,lose
2,0,1,1564.0,0,1,win
2,0,0,1317.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,0,1357.0,0,0,win
2,0,1,1516.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,0,1318.0,0,0,win
2,0,1,1536.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,1,1516.0,0,1,win
2,0,0,1354.0,0,0,win
2,1,0,1354.0,0,0,win
2,0,0,1362.0,0,0,win
2,0,0,1347.0,0,0,win
1,1,0,1050.0,0,0,win
2,0,0,1336.0,0,0,win
2,1,0,1352.0,0,0,win
1,1,0,1119.0,0,0,win
2,1,0,1358.0,0,0,win
1,0,0,1109.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,1,1545.0,0,1,win
2,0,0,1341.0,0,0,win
2,0,1,1544.0,0,1,win
2,0,2,1737.0,0,2,win
2,0,0,1357.0,0,0,win
0,0,1,1048.0,0,1,win
2,0,1,1537.0,0,1,win
2,1,0,1352.0,0,0,win
2,0,0,306.0,0,0,lose
2,0,0,1338.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1169.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1356.0,0,0,win
2,1,0,1328.0,0,0,win
2,1,0,1300.0,0,0,win
2,0,0,1329.0,0,0,win
2,0,0,1336.0,0,0,win
2,1,0,1289.0,0,0,win
2,0,0,1316.0,0,0,win
2,0,1,1564.0,0,1,win
2,0,0,1318.0,0,0,win
2,0,0,1314.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,0,1359.0,0,0,win
2,0,0,1335.0,0,0,win
2,1,0,1241.0,0,0,win
2,0,0,1365.0,0,0,win
1,1,0,1144.0,0,0,win
2,1,0,1365.0,0,0,win
2,1,0,1347.0,0,0,win
2,0,0,1341.0,0,0,win
2,1,0,1328.0,0,0,win
2,0,0,1350.0,0,0,win
2,1,0,1345.0,0,0,win
2,1,0,1343.0,0,0,win
2,0,0,1365.0,0,0,win
1,0,0,-203.0,0,0,lose
2,0,0,1356.0,0,0,win
2,1,1,1521.0,0,1,win
2,0,1,1537.0,0,1,win
2,0,0,261.0,0,0,lose
2,0,0,1352.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,1370.0,0,0,win
2,0,0,1335.0,0,0,win
2,0,1,1531.0,0,1,win
2,0,1,1528.0,0,1,win
1,1,0,1078.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1341.0,0,0,win
2,0,0,1378.0,0,0,win
2,0,0,1337.0,0,0,win
2,1,0,1332.0,0,0,win
2,0,1,1519.0,0,1,win
2,0,0,1319.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1362.0,0,0,win
1,0,0,-201.0,0,0,lose
2,0,0,1339.0,0,0,win
2,0,0,333.0,0,0,lose
2,0,1,1539.0,0,1,win
2,0,1,1548.0,0,1,win
2,0,0,1310.0,0,0,win
2,0,0,1339.0,0,0,win
2,0,0,1281.0,0,0,win
2,0,0,1348.0,0,0,win
2,0,0,1375.0,0,0,win
2,0,0,1356.0,0,0,win
2,0,1,1542.0,0,1,win
2,0,0,1283.0,0,0,win
2,0,0,1349.0,0,0,win
1,0,0,-165.0,0,0,lose
2,0,0,1332.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,1,1514.0,0,1,win
2,0,0,1350.0,0,0,win
2,0,0,1342.0,0,0,win
2,0,0,1343.0,0,0,win
2,0,0,1321.0,0,0,win
2,1,0,1325.0,0,0,win
2,0,1,1568.0,0,1,win
2,0,0,1357.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1332.0,0,0,win
2,0,1,1560.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,1,1556.0,0,1,win
2,0,1,1499.0,0,1,win
2,1,1,1564.0,0,1,win
2,0,0,1333.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,0,1367.0,0,0,win
2,1,0,1332.0,0,0,win
2,0,0,1327.0,0,0,win
1,1,1,1327.0,0,1,win
2,0,0,1364.0,0,0,win
2,0,0,1365.0,0,0,win
2,0,0,1270.0,0,0,win
2,0,0,1336.0,0,0,win
2,0,0,1335.0,0,0,win
1,0,0,1098.0,0,0,win
2,0,1,1554.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,0,1337.0,0,0,win
2,1,0,1332.0,0,0,win
1,0,0,-121.0,0,0,lose
2,0,0,1354.0,0,0,win
2,0,0,1307.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1302.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,1,1538.0,0,1,win
2,0,0,1345.0,0,0,win
2,0,0,1339.0,0,0,win
1,1,0,1122.0,0,0,win
2,0,0,1327.0,0,0,win
2,0,0,1277.0,0,0,win
2,0,0,1314.0,0,0,win
2,0,0,186.0,0,0,lose
2,0,0,1363.0,0,0,win
2,0,1,1567.0,0,1,win
2,0,0,1343.0,0,0,win
2,0,0,1331.0,0,0,win
2,0,0,1364.0,0,0,win
2,1,0,1303.0,0,0,win
2,0,0,1361.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,1,1498.0,0,1,win
2,0,1,1547.0,0,1,win
2,0,0,1337.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1332.0,0,0,win
2,1,0,299.0,0,0,lose
2,0,1,1533.0,0,1,win
2,0,1,1536.0,0,1,win
2,1,0,1321.0,0,0,win
2,0,0,1353.0,0,0,win
1,0,0,-214.0,0,0,lose
2,0,0,1318.0,0,0,win
2,0,1,1545.0,0,1,win
2,1,1,1554.0,0,1,win
2,0,0,1342.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,1,1508.0,0,1,win
2,1,0,1341.0,0,0,win
2,0,0,1363.0,0,0,win
1,0,1,269.0,0,1,lose
2,0,0,1355.0,0,0,win
2,0,0,1322.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1347.0,0,0,win
2,0,1,1527.0,0,1,win
2,0,0,1332.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1355.0,0,0,win
2,0,0,1346.0,0,0,win
2,0,0,1354.0,0,0,win
2,0,0,286.0,0,0,lose
2,0,0,1336.0,0,0,win
2,0,0,1314.0,0,0,win
2,1,0,1342.0,0,0,win
2,0,0,1327.0,0,0,win
2,1,0,1365.0,0,0,win
2,1,0,1273.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,1,1538.0,0,1,win
2,0,0,1298.0,0,0,win
2,0,0,1340.0,0,0,win
2,0,0,1353.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1367.0,0,0,win
1,0,1,1303.0,0,1,win
2,0,0,1333.0,0,0,win
2,0,0,1333.0,0,0,win
2,0,0,1360.0,0,0,win
2,0,0,1372.0,0,0,win
2,0,1,1558.0,0,1,win
2,0,0,1324.0,0,0,win
2,0,0,1351.0,0,0,win
2,0,0,1337.0,0,0,win
2,0,0,1345.0,0,0,win
2,0,0,1349.0,0,0,win
2,0,1,1570.0,0,1,win
1,0,0,-203.0,0,0,lose
